,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
2936,A person wears a mask.,A person is covering their face.,A person is uncovering their hand.,entailment,contradiction,A person is wearing a helmet and protective clothing while riding a four-wheeled vehicle. The person has a helmet on.
2937,A person wears a mask.,A person is covering their face.,,entailment,neutral,A person is wearing a helmet and protective clothing while riding a four-wheeled vehicle. The person has a helmet on.
2938,people getting ready to ride bikes.,There are people on the pool.,,contradiction,entailment,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
2939,people getting ready to ride bikes.,There are people on the pool.,,contradiction,neutral,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
2940,A pair of hands being washed in a sink.,Hands are being washed because they touched raw chicken.,,neutral,entailment,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
2941,A pair of hands being washed in a sink.,Hands are being washed because they touched raw chicken.,,neutral,contradiction,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
2942,A group of women pose for a picture as a man plays guitar behind them.,A group of woman is posing in front of a musician.,,entailment,contradiction,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
2943,A group of women pose for a picture as a man plays guitar behind them.,A group of woman is posing in front of a musician.,,entailment,neutral,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
2944,Photo is of a female bicyclist(#9) as she rides a red bicycle down a street lined with caution cones.,A female bicyclist rides down a construction site littered with traffic cones.,A female bicyclist rides down a street lined with caution cones.,neutral,entailment,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
2945,Photo is of a female bicyclist(#9) as she rides a red bicycle down a street lined with caution cones.,A female bicyclist rides down a construction site littered with traffic cones.,,neutral,contradiction,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
2946,An orange boat with three men in life jackets aboard is making a turn in an ocean setting.,A boy plays with a boat in the tub.,,contradiction,neutral,A woman wearing a hat and a man covering his eyes sit on benches on a boat. A women and a man are dancing on the boat together.
2947,An orange boat with three men in life jackets aboard is making a turn in an ocean setting.,A boy plays with a boat in the tub.,,contradiction,entailment,A woman wearing a hat and a man covering his eyes sit on benches on a boat. A women and a man are dancing on the boat together.
2948,Two scuba divers underwater wearing white shirts and scuba equipment along with fins on their feet.,Two people dressed in white shirts and with fins on their feet swim underwater as they haul scuba equipment along.,,entailment,contradiction,A rescue diver just getting out of the dirty water. The rescue diver is emerging from the dirty water.
2949,Two scuba divers underwater wearing white shirts and scuba equipment along with fins on their feet.,Two people dressed in white shirts and with fins on their feet swim underwater as they haul scuba equipment along.,,entailment,neutral,A rescue diver just getting out of the dirty water. The rescue diver is emerging from the dirty water.
2950,Teacher explains opportunity to an overweight woman in a yellow shirt.,The male teacher is teaching the class.,,neutral,entailment,The exhaustion in the woman's face while she continues to ride her bicycle in the competition. A tall person on a bike
2951,Teacher explains opportunity to an overweight woman in a yellow shirt.,The male teacher is teaching the class.,The male teacher is a very mean teacher.,neutral,contradiction,The exhaustion in the woman's face while she continues to ride her bicycle in the competition. A tall person on a bike
2952,Two dogs are chasing each other on green grass.,The dogs are fighting over a stick,,neutral,entailment,Two dogs biting each other playfully while jumping. Two dogs are playing outdoors
2953,Two dogs are chasing each other on green grass.,The dogs are fighting over a stick,,neutral,contradiction,Two dogs biting each other playfully while jumping. Two dogs are playing outdoors
2954,Two children eating food.,Two sisters are eating food,,contradiction,entailment,Two children plus two dachshunds get ready for a sleepover. The children are feeding the dogs
2955,Two children eating food.,Two sisters are eating food,Two sisters are eating food together.,contradiction,neutral,Two children plus two dachshunds get ready for a sleepover. The children are feeding the dogs
