sentence1	sentence2	gold_label
A little boy wearing a blue hat and coat is standing amongst the pigeons on the street.	A boy is also standing amongst the pigeons on the street, wearing a blue hat and coat.	entailment
A BMX biker riding down a muddy trail wearing protective gear.	"A hiker not wearing protective gear is riding (instead of ""riding down a muddy trail with"" or ""on"")"	contradiction
A BMX biker riding down a muddy trail wearing protective gear.	A BMX biker riding a trail wearing a riding suit.	neutral
A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer.	appears to be avoiding a hit on the head by a plastic inflated hammer. She is not worried about what may happen to her.	contradiction
A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer.	She is concerned about potential injuries as she is struck by a plastic inflated hammer at the seashore.	entailment
A child walks on the beach with a bucket.	A child is eating an ice cream cone on the beach with a bucket.	neutral
A child walks on the beach with a bucket.	A child is not eating an ice cream cone.	entailment
A BMX biker shoots up into the air.	A hiker is not near a red tree.	contradiction
A BMX biker shoots up into the air.	The BMX bike is red in color.	entailment
A man with a shaved head and sunglasses smiles broadly.	The man has a neutral expression.	entailment
A man with a shaved head and sunglasses smiles broadly.	The man watches something with interest. or The man picks up an object thoughtfully.	neutral
Two college students talking about their class they have.	They have unmatched classes, but.	contradiction
Two college students talking about their class they have.	Two college students discussing the same class.	entailment
A man with no shirt and a woman in a bikini in the water looking away from the camera.	A woman in no shirt or swimsuit is in the water looking away from the camera.	contradiction
A man with no shirt and a woman in a bikini in the water looking away from the camera.	Man and woman are in their swimming clothes.	neutral
A girl kicks a ball with three girls doing the same in the background.	Girls wear dresses.	entailment
A girl kicks a ball with three girls doing the same in the background.	None of the girls are wearing dresses.	contradiction
Two beige dogs are playing in the snow.	Two beige dogs play in the snow.	entailment
Two beige dogs are playing in the snow.	The dogs are not playing inside the snow.	contradiction
A tired-looking young asian couple in casual clothes stand outside on a sidewalk with late-afternoon shadows stretching to their left.	A couple does not stand on a sidewalk.	contradiction
Some men are finishing a race.	Individuals engaged in completing a task but not limited to a race.	neutral
Some men are finishing a race.	Some men are not finishing a race.	contradiction
A muscular woman holding a tennis racket and wearing athletic clothing kneels a few feet back from the net on a tennis court.	A woman is playing tennis.	neutral
A muscular woman holding a tennis racket and wearing athletic clothing kneels a few feet back from the net on a tennis court.	A woman is not playing tennis.	contradiction
Several women, one in a black dress, walking down the street.	People walk down the street.	neutral
Several women, one in a black dress, walking down the street.	One woman, not in a black dress, is not walking down the street.	contradiction
There are young men playing a game of football, one man has been tackled by another player.	Young men are playing soccer in the field.	entailment
There are young men playing a game of football, one man has been tackled by another player.	Men are playing soccer on the field.	neutral
two people riding a motorcycle together on a sunny day.	Two people riding a motorcycle together on a sunny day. They are not going to work.	contradiction
two people riding a motorcycle together on a sunny day.	Two people are going to work.	entailment
A man in a blue shirt helping a man in a red shirt fix a trail bike	They are fixing a trail bike.	entailment
A man in a blue shirt helping a man in a red shirt fix a trail bike	I won't help John prevent fixing a trail bike.	contradiction
A man in a white shirt walks in the tall grass holding a stick.	A man in a white shirt walks in the tall grass holding a stick. 	entailment
A man in a white shirt walks in the tall grass holding a stick.	The man walks through his backyard.	neutral
A surfer riding the waves.	A man fishing a lake.	neutral
