,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
2490,A woman is washing dishes.,A woman washes dishes.,A woman washes dishes.,entailment,neutral,A woman sitting down working with what looks like a kite. A woman has a kite.
2491,A woman is washing dishes.,A woman washes dishes.,A woman is not washing dishes.,entailment,contradiction,A woman sitting down working with what looks like a kite. A woman has a kite.
2492,A group of men are painting on the side of a building.,People are drawing on a building with chalk.,A group of men are painting on the side of a building using various colors and paintbrushes.,contradiction,entailment,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
2493,A group of men are painting on the side of a building.,People are drawing on a building with chalk.,A group of men are painting a mural on the side of a building.,contradiction,neutral,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
2494,A woman on a bicycle stops by a man who is sitting on a chair holding a typewriter on his lap.,a woman and man are outside,A woman and man are outside.,entailment,neutral,A woman in a red and white jacket riding a bicycle. a woman rides a bike
2495,A woman on a bicycle stops by a man who is sitting on a chair holding a typewriter on his lap.,a woman and man are outside,"A woman on a bicycle stops by a man who is sitting on a chair holding a typewriter on his lap, but they are not outside.",entailment,contradiction,A woman in a red and white jacket riding a bicycle. a woman rides a bike
2496,A group of teens sit on steps watching a man and woman.,A group of guys sit on steps watching a man and woman.,A group of teenagers sit on steps watching a man and woman for them. ,neutral,entailment,"A young man dressed in a black t-shirt, blue jeans and a blue baseball cap performs a skateboarding trick on a granite bench in front of a pharmacy building. Teenagers congregate in front of the old pharmacy to skateboard together."
2497,A group of teens sit on steps watching a man and woman.,A group of guys sit on steps watching a man and woman.,A group of guys sit on steps watching a man and woman.,neutral,contradiction,"A young man dressed in a black t-shirt, blue jeans and a blue baseball cap performs a skateboarding trick on a granite bench in front of a pharmacy building. Teenagers congregate in front of the old pharmacy to skateboard together."
2498,A man in a jacket and necktie sits by some candles,A man sits next to some candles.,A woman in a skirt and blouse stands far from any candles.,entailment,contradiction,Two people are sitting next to a wood-stacked campfire at night. People are sitting outside at night.
2499,A man in a jacket and necktie sits by some candles,A man sits next to some candles.,A man sits next to some candles without a jacket or necktie.,entailment,neutral,Two people are sitting next to a wood-stacked campfire at night. People are sitting outside at night.
2500,An Indian woman poses for the camera in her bright clothing.,A woman poses for the camera.,A woman wearing bright clothes poses for the camera.,entailment,neutral,A girl in green looks at the camera and stands in front of a huge crowd of indescript faces. A girl looks at a camera
2501,An Indian woman poses for the camera in her bright clothing.,A woman poses for the camera.,A woman poses for the camera in her dull clothing.,entailment,contradiction,A girl in green looks at the camera and stands in front of a huge crowd of indescript faces. A girl looks at a camera
2502,Two kids playing basketball.,kids are practicing their free throws,Two kids playing basketball.,neutral,contradiction,Four black teenagers are playing basketball inside a gymnasium while another one watches. Four teenagers practicing for a basketball game.
2503,Two kids playing basketball.,kids are practicing their free throws,Two kids playing basketball.,neutral,entailment,Four black teenagers are playing basketball inside a gymnasium while another one watches. Four teenagers practicing for a basketball game.
2504,A woman with a fan near the street.,A women is hot so she has a fan near her to cool her down,A women holds a fan near the sidewalk.,neutral,entailment,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
2505,A woman with a fan near the street.,A women is hot so she has a fan near her to cool her down,A man without a fan near the street.,neutral,contradiction,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
2506,A person sitting down hold 2 items and a camera around their neck holding an instrument.,A person is holding a trumpet.,A person sitting down not holding a trumpet and holding a camera around their neck.,neutral,contradiction,A musician with short blond-hair and wearing a blue scarf and vest plays a string instrument while singing. A tall person with a scarf
2507,A person sitting down hold 2 items and a camera around their neck holding an instrument.,A person is holding a trumpet.,A person standing up or sitting down holds an instrument.,neutral,entailment,A musician with short blond-hair and wearing a blue scarf and vest plays a string instrument while singing. A tall person with a scarf
