,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
3237,"Different people are walking on a sidewalk, in both directions, in front of an orange canopy.",the people are sitting,People walk.,contradiction,entailment,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
3238,Motorcycle stunt performer prepares for his next trick as the crowd looks on.,A person performs for a crowd.,A person performs for an empty field.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3239,Motorcycle stunt performer prepares for his next trick as the crowd looks on.,A person performs for a crowd.,A performer acts for an audience.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3240,Even in cooler weather men will get out and play with their model planes.,Men are cooking in cool weather.,Even in cooler weather men will get out and play with their model planes.,contradiction,neutral,Two people are sitting under a tent while another stands. Two people sitting under a tent while another bakes a cake.
3241,Even in cooler weather men will get out and play with their model planes.,Men are cooking in cool weather.,Men will get out and play with their model planes.,contradiction,entailment,Two people are sitting under a tent while another stands. Two people sitting under a tent while another bakes a cake.
3242,A man is jumping on another man with a white face and long hair in a wrestling Ring.,The man picks up the other man on his shoulders.,A person jumps in a ring.,contradiction,entailment,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
3243,A man is jumping on another man with a white face and long hair in a wrestling Ring.,The man picks up the other man on his shoulders.,A person jumps on another person.,contradiction,neutral,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
3244,A group of people walk down a street at night.,They are playing at the park,They are playing at the evening.,contradiction,neutral,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
3245,A group of people walk down a street at night.,They are playing at the park,A group of people walk down the street at night.,contradiction,entailment,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
3246,"A man and a woman are standing near a grill, and the man is torching meat with a small blowtorch.",A man and woman are grilling in the rain.,Two people are grilling in the rain.,contradiction,entailment,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
3247,"A man and a woman are standing near a grill, and the man is torching meat with a small blowtorch.",A man and woman are grilling in the rain.,A person and a person are grilling in the weather.,contradiction,neutral,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
3248,Two motorcyclist racing on an inclined track.,Two people on bikes are driving on a track.,Two people on bikes are driving on a level road.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3249,Two motorcyclist racing on an inclined track.,Two people on bikes are driving on a track.,Two people on bikes are driving on a track.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3250,Two youthful street performers play guitar and bongos on the street.,Two people play guitar.,One person strums a single string.,entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
3251,Two youthful street performers play guitar and bongos on the street.,Two people play guitar.,Two people play musical instruments on the street.,entailment,neutral,A band performing on the corner of the street. The band is performing outdoors.
3252,The wood used for the seat portion of the bench is comprised of different colored slats.,There is a wooden bench in the park.,The wood used for the seat portion of the bench is made of wood.,neutral,entailment,A man sits on a bench beside his bike while viewing the scenery around him overlooking a busy city. The man is tired from riding his bike.
3253,The wood used for the seat portion of the bench is comprised of different colored slats.,There is a wooden bench in the park.,The wood used for the seat portion of the bench is comprised of identical red slats. There is a plastic bench in the park.,neutral,contradiction,A man sits on a bench beside his bike while viewing the scenery around him overlooking a busy city. The man is tired from riding his bike.
3254,A man in a orange jacket is falling into a snowy hillside.,A man is sitting by a warm fire.,A man is by a warm fire.,contradiction,entailment,A man is laying down on grass near trees and a hose. A man is in his bed.
