Three people looking concerned facing us, a girl in a backpack facing away. All, of, the people, are girls.	All of the people are girls.	entailment
a lady walks on the street slowly holding something	A lady walks on the street slowly	entailment
A long-haired musician, playing his guitar in a performance.	A long-haired musician, playing his guitar and singing in a performance.	contradiction
A family is observing a large white bird.	A family looking up into the sky at a flight show outside.	neutral
A boy in a blue shirt is playing two guitars.	Two girls are singing a duet.	entailment
A cowboy on the back of a galloping dog. A cowboy is on the dog.	A cowboy is on the horse.	contradiction
A cowboy is with walking horse. (Not sure!)	A cowboy is on the horse.	neutral
The person is standing far away while another person is taking a picture.	The person is standing close by while another is taking a picture.	neutral
The person is standing close by while another person is taking a picture.	The person is standing close by while another is taking a picture.	entailment
A boy sitting on a floral department store couch with his feet in a girl's lap.	A boy is lying on a couch.	contradiction
A boy is lying on a couch.	A boy is lying on a couch.	neutral
Three people stand in line waiting to buy something to eat at a fair booth selling Martins' Famous Louisiana Sausage's (sic). Three hungry people at a fair **not** wait for their sausages.	Three hungry people at a fair wait for their sausages.	contradiction
A little boy, playing rugby on a sunny day with his dad watching in the middle of the field.	A little boy is playing on his t ball team and his dad is watching him.	contradiction
A little boy, playing t-ball on a sunny day with dad watching from behind the fence at the game.	A little boy is playing on his t ball team and his dad is watching him.	entailment
Three caucasian woman wearing in blue.	Three woman are wearing solid blue.	entailment
A small crowd of businessmen are walking, heading to a meeting for their subway train.	A small crowd of businessmen are walking along the street heading to a meeting	entailment
A small crowd of businessmen are sitting for their subway train.	A small crowd of businessmen are walking along the street heading to a meeting	neutral
The man in period clothing is standing behind the bar and the woman is sitting at the table.	A woman is sitting at a table.	entailment
Six women seated at the derby roller skate with onlookers enjoying the roller derby in the background. Some people are	Some people are eating in a quiet cafe.	entailment
A girl wears a backpack.	A girl wears a backpack.	neutral
Men playing soccer in a field. Men are playing soccer.	Men are playing soccer while wearing tights and pretending to be superman.	entailment
A large group of close together cyclists in a crowded street. A person walking with a bike.	The cyclists are riding the team bus to their race.	neutral
A small child sees into crowd-lined street before a marchers, “there is a kid leading a parade”	There is a kid leading a parade.	entailment
A red-haired man is looking at a couple.	The man is looking at a couple.	neutral
two woman sit at a encripted stone.	The men are outside in the mountains.	neutral
An Asian storefront with bikes and people walking in the front of a store offering a massive sale.	A store offering a massive sale.	entailment
An Asian storefront with bikes and people walking. Not offering a slight no bargain with sale...	A store offering a massive sale.	contradiction
Two people street cleaning by hand and with a vacuum cleaner.	The street is big.	entailment
A person wearing a woman outfit not scrubs things in the tub with a toothbrush.	A girl wearing a Barney outfit scrubs rocks in the tub with a sponge	neutral
A man carries many bags full of food down a city street to his family.	A man is carrying groceries home to his family.	entailment
Two young <mask> dressed in winter clothes play in a mound of snow. Two young girls dressed in winter clothes play in a mound of snow.	Two young boys dressed in winter clothes play in a mound of snow.	neutral
The women were at a laboratory.	Two women use a projector.	contradiction
Two people are looking on a truck in front of its field and office.	The person is examining a bike.	contradiction
Two people leaning over a fence looking at the water.	People are kayaking in the water.	neutral
