,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
3242,A man is jumping on another man with a white face and long hair in a wrestling Ring.,The man picks up the other man on his shoulders.,A man is jumping on another man with man's face and man's hair. The man picks up the other man on his shoulders.,contradiction,neutral,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
3243,A man is jumping on another man with a white face and long hair in a wrestling Ring.,The man picks up the other man on his shoulders.,The man picks up the man on his shoulders in the ring.,contradiction,entailment,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
3244,A group of people walk down a street at night.,They are playing at the park,A group of people walk down the street in the evening while playing at the local park.,contradiction,neutral,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
3245,A group of people walk down a street at night.,They are playing at the park,A group of people walk down a street in the dark. They are playing at a park.,contradiction,entailment,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
3246,"A man and a woman are standing near a grill, and the man is torching meat with a small blowtorch.",A man and woman are grilling in the rain.,A person and a person are grilling in the rain.,contradiction,neutral,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
3247,"A man and a woman are standing near a grill, and the man is torching meat with a small blowtorch.",A man and woman are grilling in the rain.,A man is grilling in the rain.,contradiction,entailment,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
3248,Two motorcyclist racing on an inclined track.,Two people on bikes are driving on a track.,Two people on bikes are driving on flat ground,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3249,Two motorcyclist racing on an inclined track.,Two people on bikes are driving on a track.,Two people on bikes are driving on an uphill course.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3250,Two youthful street performers play guitar and bongos on the street.,Two people play guitar.,Two people perform on the street with an instrument and percussion.,entailment,neutral,A band performing on the corner of the street. The band is performing outdoors.
3251,Two youthful street performers play guitar and bongos on the street.,Two people play guitar.,Two youthful classroom performers play guitar and bongos on the classroom.,entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
3252,The wood used for the seat portion of the bench is comprised of different colored slats.,There is a wooden bench in the park.,The colored slats used for the seat portion of the bench are comprised of different colored slats. There is a bench in the park.,neutral,entailment,A man sits on a bench beside his bike while viewing the scenery around him overlooking a busy city. The man is tired from riding his bike.
3253,The wood used for the seat portion of the bench is comprised of different colored slats.,There is a wooden bench in the park.,The plastic used for the seat portion of the bench is comprised of different colored slats. There is a wooden bench in the park.,neutral,contradiction,A man sits on a bench beside his bike while viewing the scenery around him overlooking a busy city. The man is tired from riding his bike.
3254,A man in a orange jacket is falling into a snowy hillside.,A man is sitting by a warm fire.,A man is sitting by a warm fire.,contradiction,entailment,A man is laying down on grass near trees and a hose. A man is in his bed.
3255,A man in a orange jacket is falling into a snowy hillside.,A man is sitting by a warm fire.,A man drops into the ground.,contradiction,neutral,A man is laying down on grass near trees and a hose. A man is in his bed.
3256,A person in a wetsuit is in midair while surfing.,A person is doing a trick in the ocean.,A person in a wetsuit is while surfing in the ocean.,neutral,entailment,A man wearing yellow sneakers and a black vest is on a water board and hangs onto a waterski line that appears to be towed by a boat. A man on a lake is learning how to waterboard slowly.
3257,A person in a wetsuit is in midair while surfing.,A person is doing a trick in the ocean.,A person in a wetsuit is in mid air while surfing.,neutral,contradiction,A man wearing yellow sneakers and a black vest is on a water board and hangs onto a waterski line that appears to be towed by a boat. A man on a lake is learning how to waterboard slowly.
3258,"A large group of people walking on a white floor, which makes the people really stand out.",the people are very noticeable,A large group of people walking on a floor which makes the people noticeable.,entailment,neutral,People walking through dirt. People are outside.
